clean_text,label
washington months robust job gains signal economic growth second quarter amid tradedamping asian financial crisis slowing economists previously believed unemployment rate stayed year low work force suggesting aprils drop aberration economy added jobs labor department said past months job gains averaged month labor market taut wage gains healthy average hourly earnings nonsupervisory workers increased cents seasonally adjusted average weekly earnings increased average weekly earnings average hourly earnings risen past year signs inflationary pressures economy slowing grossdomesticproduct growth rate posted quarter continues generate jobs certainly asian financial crisis effect manufacturing sector slowed rate growth second quarter manufacturing jobs declined month drop past months declines offset briskpaced service sector accounted mays job gains business services retail trade financial sectors boosted payrolls shows overall weather shifts economy said labor secretary alexis herman used manufacturing falloff underscore importance international monetary funds proposed asian relief package need support asian situation worsening ms herman said,Relevant
falling bond prices rising rates sent dollar soaring friday highest levels major foreign currencies nearly month collapsing bond market said mory ogata senior vice president treasurer union bank los angeles means rates main support dollar people buying dollar basis higher rates expectations rates higher high rates usually help dollar making dollardenominated investments look especially attractive contrast usually hurt gold making purchases metal expensive finance friday gold advanced ounce light trading fact precious metals held face higher rates said bernard savaiko senior precious metals analyst paine webber jackson curtis indicates people worried inflation theres underlying support inflation hedges gold frequently held hedge inflation mr ogata said rising rates help spark capital flows nonetheless added doesnt drastic dollar range days ahead west german marks japanese yen said late new york trading friday dollar settled,Relevant
basic reason president ford defied conventional political logic cast second veto control stripmining summed private advice dr arthur burns chairman federal reserve board burns nation independent central banker member administration views respected mr ford attends white house councils present sessions discussing stripmining asked opinion pithy reply mr president don think ought doing increase imports oil mr ford lingering doubts probably resolved burns indicated veto essentially energy decision ruling interference coal production alternative oil ahows deeply president committed energy question giving replacement oil energy sources priority politically popular environmental questions officials federal energy administration fea view stripmining veto important raising oil import tax dollar fact view president important energy decision far energy veto suggests toughened presidential style following mayaguez incident mr ford earning away congressional style conciliation vetoing face popular support mixed republican attitude congress deeply divided advice administration divided advice doubt fea officials contending recently enact ed state regulation prevents environmental outrages oldtime stripmining shuddered new federal regulatory bureaucrats important considered vital precedent mr fords giving energy priorityover environment forthcoming seriesof choices,Not Relevant
washington labor departments december report producer prices indicates inflation remains control start new year index producer prices finished goods rose substantial month compounded annual rate labor department said like larger increases october november december rise reflected bulge food energy prices analysts believe temporary excluding food energy producer prices held steady december entering year good note said joel popkin economic consultant numbers certainly suggest lot room grow face inflationary pressures despite price bulge months year producer price index december stood yearearlier level forecasters predicted roughly drop dollars exchange value february cause inflation accelerate raising prices imports latest producer price figures make clear far dollars fall having little effect prices,Relevant
senate banking committee chairman christopher dodd dconn said thursday forward week sweeping legislation revamp nations financial regulatory despite failing resolve key differences republicans dodd said continue bipartisan talks unveiling measure monday puts pressure gop senators creating sense urgency forcing debate open republicans opposed key elements new protections consumers make case publicly months talks sides unable reach final agreement enforcement powers new consumer watchdog scope federal reserves regulation banks financing new authority allow government wind large troubled financial firms cost taxpayers dodd said decided introduce committee begin discussing easter recess early april facing pressure liberals feared compromising recent negotiations clearly need time moves does limit possibility getting dodd told reporters idea putting table reflection breaking quite opposite,Not Relevant
standard poor corp yesterday steel corp nation steel maker marathon oil subsidiary creditwatch negative implications spokesman rating agency said means potential bond ratings companies lowered sp creditwatch alerts investors events developments lead rating changes sp said took action steel indicated plans embark major plan restructure downsize steel capacity program entail large writeoffs plant closings cash impact severance costs funding needs pension obligations agency said steel senior debt triple plus investmentgrade rating marathon senior debt triple plus group new york investors bought frederick towne mall officials believe largest real estate transaction frederick county history,Not Relevant
chief opponents bush administrations plan bail savings loan industry presented congress list objections proposal yesterday target criticism role played creating crisis officials league savings institutions largest lobby group sls chief critic president bushs plan criticized members senate banking committee said league contributed problem irresponsible issue league said sen phil gramm rtex gramm said leagues actions rivaled members congress sympathized lobby groups positions shelby gramm senators asked league chairman barney beeksma league told senate years ago billion needed resolve sl problem expected cost billion years gramm persisted quoted letter league wrote march general accounting office supporting appropriation billion,Not Relevant
frustrated decade insane prices art real estate americans silver lining wobbly economy chance finally swoop deals eileen daspin june fletcher report economy slowing prices softening washington redskins fan paul sawyer wish things just little bit worse way mr sawyer figures hell waiting list redskins season tickets stock market wobbles harder scours classifieds downontheirluck ticket holders mention bargains hes eyeing economy keeps stumbling hate prey anyones misfortune says mr sawyer reduced watching games television wont feel awful loses luxury decade watching prices insane art real estate lot americans upside economic downturn chance finally swoop relative deals result kind vulture culture americans income level potential relief hiccup stock market hopes especially high bargains bigticket items saw frenzied demand new economy soared homes waitlisted cars highend electronics spa vacations things suffer slump,Not Relevant
cost living figures february severe blow administration political standing broadly severe blow country generally struggle inflation upward creep prices proving manageable americans expected increase seasonally adjusted cent november month freeze ended wages prices cent december cent january learn cent month explanation experiencing merely transient bulge following freeze worn threefourths february increase generated higher food prices particularly sensitive matter politicians twothirds increase food prices owed cost meat mr grayson chairman price commission called hearings april inquire meat prices likely discover explanation mystery lies farther away white house president nixon urging secretary agriculture mr butz farm income simultaneously urges mr grayson prices wn grayson hearings doubtless told agricultural economists saying clearly congressman rosenthal hearings democratic study group learned week meat pricing classic example workings supply demand satisfactory solution sight national controls moving broad confident generalizations fall minute skullsplitting particulars administration enforcement meat business splendid example difficulty americans like red meat eating consumption beef country rose pounds capita pounds year prices meat hoof moving upswing fairly normal cycle causes corn blight dry weather midwest summers ago supply grain fell price rose farmers cut number animals feeding market evidence past months unusual thing happened retailers appear widened margins time rising prices explanation consumer demand strong stores sell meat higher markups economist puts people mr stein chairman council economic advisers offers hopeful forecast market forces pull meat prices encouraging fanners produce usual reason hope mr stein right relatively small increase beef feed yards bring price cents pound spring time supply pork decline breeding pigs seasonal significant increase number hogs way butcher require year cattle grow breed slowly years increase supply beefsteak roasts marginally course sharp change heart agriculture department secretary butz advising farmers hold supply hold prices,Not Relevant
week budget time bush administration tomorrow releases proposed budget fiscal year begins oct year state union speech president said budget holds growth discretionary spending inflation makes tax relief permanent stays track cut deficit half senate mulls classsuit reform senate set push classaction lawsuits state jurisdiction federal courts business groups lobbied hard legislation complaining frivolous lawsuits costing millions consumer groups say cut consumers access timely fair trials google spills beans investors expect news googles strategies week searchengine company hosts information day financial analysts initial public offering stock august earnings season winds big companies reported quarterly earnings results general better expected tech giant cisco systems reports tuesday come cigna metlife nissan wednesday followed aetna dell thursday,Not Relevant
settling economic news turne stock market irregularly lower today following week broad advance heaviest weekly turnover record lucien hooper analyst hutton said market tired week performance believes headed downward corrective action william nelson director equity research moody investors service said easier credit situation helpful market international news making investors wary el polaroid american iresssrch loew theatres johnson johnson walt disney avon products hand kerrmcgee northwest steel wire rose apiece louisville nashville gained rails northwest industries added pointing higher walter kidde standard oil ohio leasco data university computing burlington northern mc donnelldouglas ibm general electric bet ter,Relevant
latest sign improving labor market number people filing new claims unemployment benefits second week august marking time weeks fallen time claims low early height previous economic expansions jobless claims proxy layoffs near record lows population growth taken account improvement step labormarket indicators nations unemployment rate july historically elevated rate point recovery economists believe gauge overstates true health job market jobless rate doesnt capture example discouraged workers given job searches economists believe reason lower rate layoffs labor market generally dynamic decades employers likely lay workers time grown cautious hiring similarly workers grown reluctant change jobs possibly stunting career development earnings growth result recently fall jobless claims driven decline number newly laid dont bother apply government benefits generally improving economy,Not Relevant
dollar continued fall yen touching record low despite intervention bank japan asian trading traders analysts betting drop far economists said lower dollar wont quickly narrow trade gap ultimately deficit shrink currency remains weak mexico forced raise rates current levels nearly stabilize countrys weakened currency centralbank official said said stance necessary prove mexicos commitment stabilizing peso citicorp suspended plans expand retail banking business mexico citing economic turmoil following pesos decline,Relevant
strains financial markets evident weeks thursday aug different day dawned london billion shortterm ious issued outside corporations maturing rolled traders usually buyers paper lunchtime london new york morning demand dried day sell half said person familiar market new york largest maker mortgages countrywide financial corp said tapping billion bank credit lines sign unable raise money financial markets development hedge fund running trouble start talking countrywide said senior wall street executive thats kind america end day talking mom pop right home just noon new york time near end london trading day yen suddenly surged dollar rising just minutes crushing currencymarket players hadnt anticipated sharp london trading floor goldman sachs group phone lines lit unison salesmen wielded phones time shoving grabbing traders shouting orders execute trades according eyewitnesses,Not Relevant
washingtonus consumer prices remained flat july fourth consecutive month costs didnt increase showing inflation pressures contained index consumer prices measures americans pay groceries cars unchanged july prior month labor department said wednesday prices grew year earlier smallest annual gain november decline electricity costs helped offset small increases gasoline food prices month removing volatile food energy costs consumer prices rose month june grew year year economists surveyed dow jones newswires forecast overall core prices rise july,Not Relevant
holly trees adams monument rock creek cemetery tall living wall protect dust dead branches weep bloodred berries cast deep shadows heavily draped bronze figure seated pink granite statue inscription message years ago holly trees small bushes henry adams faced inscrutable statue commissioned augustus saintgaudens stand grave wife clover time week commemorating anniversary date stories largerthanlife sculpture told burke wilkinson author uncommon clay life works augustus saintgaudens art historian arthur keck john dryfhout superintendent saintgaudens national historic site cornish nh years clover died potassium cyanide poisoning dec reasons knows adams voyaged world come saintgaudens said bronze adams wit present wouldnt remarks henry adams murmurs words explain feelings wife burned diaries letters did talk remaining years omitted entirely autobiography,Not Relevant
dollar strengthened foreign exchange trading home abroad yesterday amid expectation rise rates gold prices fell sharply gold plummeted zurich troy ounce late friday london europe major market price compared end week new york price wis gold peaked zurich july closing ounce late dollar rates overseas centers compared late friday rates frankfurt west german marks zurich swiss francs parish french francs amsterdam guilders milan lire pipeline push foothills pipelines announced push billion allland route carry alaskan oil lower united states reducing need dangerous tanker traffic wes coast canadian company said mile pipeline afirbanks alaska edmonton alberta cost billion transportation costs drop barrel present cost using panama canal,Not Relevant
dow jones newswires investors won record million arbitration brokerage firms according statistics released week national association securities dealers money awarded includes million punitive damages beats previous total record million set number cases closed reached record high actual rate investor wins remained relatively unchanged versus investors say theyve wronged brokers submit complaints arbitration nasd operates securities industrys largest disputeresolution forum panels arbitrators determine investors owed restitution brokerage firms number cases closed rose number new cases filed declined decline new cases didnt come surprise nasd staff used seeing caseload ebb flow depending overall stock market fared previous year following recovering market fewer cases expected says nasd dispute resolution president linda fienberg,Not Relevant
effort boost economy massive injection public funds gained momentum yesterday federal reserve chairman ben bernanke tentatively endorsed idea new stimulus package bush administration softened opposition remarks nations economist chief boon congressional democrats argued weeks government authorize billions dollars additional spending bernanke generally resists inserting political debates clear new package narrowly focused quickly provide shot relief economy government taken dramatic steps prop financial firms recent weeks underlying shape economy looking worse according slew new data economy likely weak quarters bernanke told house budget committee risk protracted slowdown reason said consideration fiscal package congress juncture appropriate stock market soared response bernankes remarks signs healing troubled credit markets dow jones industrial average points percent,Not Relevant
agenda agenda aflcio president lane kirkland declared introduced clinton labors cheering throngs san francisco monday did president cringe aflcio connection wouldnt asset days labor confederation lost members past years thinks salvation lies spending million bludgeon president airwaves nafta democrat elected white house labor movement shrunk seven million souls nowadays accounts private sector work force remember mighty united workers does anybody know theres coal strike going umw ghetto low productivity industry accounting coal miners coal detroits triennial rigadoon unspoken question uaw intends general motors union insists extracting pound flesh jobs gm shed means gm jobs generation anticompetitive islands public sector does labor thrive having picked million new members,Not Relevant
deputy president frederik klerk said tonight viciously insulted cabinet debate amnesty crimes committed police security ministers apartheid era whiteminority rule dispute amnesty marks real rift multiparty multiracial government came power president nelson mandela following south africas historic democratic election april seen coalitionbreaker klerk stopped short threatening quit government rumors klerk pull ruling national party cabinet holds deputy presidency ministries raced political business circles today setting minor tremor stock market speech tonight national party congress klerk said considered resigning face dressing wednesdays cabinet meeting mandela concluded south africas fragile transition democracy demands major parties work klerk president mandela elected said party oppose cabinet decision invalidated controversial amnesty granted klerk government just aprils election issued veiled demand apology mandela insisting leadership mandelas african national congress appropriate steps delay remedy unfair unjustified unacceptable attack integrity good faith klerk mandela expected meet friday try patch badly damaged relationship,Relevant
new york defensive puts traded actively sectors investors worried economic consequences prolonged war impact corporate earnings stocks slipped investors reasons buy chicago board options exchange market volatility index vix rose fear gauge eased war iraq began decline slowed week investors confronted prospects longerthananticipated war puts traded briskly ebay online retailer risen week high week prompting market watchers question stock overvalued jitters exacerbated company said paypal operation investigation justice department possible violation patriot act stock fell pm nasdaq stock market trading april puts traded contracts compared open contracts gained cboe altria groups options heavily traded nervous investors buying puts selling calls philip morris usa division said afford billion courtordered bond appeal tobacco judgment illinois,Not Relevant
just lunchtime tuesday dow jones industrial average ahead points nudging alltime high time stock traders leaving work day widely followed indicator bluechip stock performance tenuously holding just point gain happened dow fifth time reached alltime high early june tried failed climb record entirely possible dow reach new heights days weeks ahead indexes stratosphere burst welltimed program trading lift dow record levels record record wall street experts bothered fact dow moving ahead little conviction program trading computerized buying stocks arbitrage play stock index futures contracts doesnt count want stocks rise stocks deserve rise,Not Relevant
help wanted economy jobs data job market bright spot economy beneath surface healthy looks consider whats happening unemploymentbenefit offices havent changes number people filing initial claims government unemployment benefits closely watched indicator layoffs week ended saturday initial jobless claims held steady nationwide seasonally adjusted level filed year earlier,Relevant
stock markets plunge likely slow proliferation stockindex futures products months according futures industry past years surge new stockindex futures trading vehicles changed face major futures exchanges chicago mercantile exchange trading standard poors corp stock index reached nearly million contracts year represented tenfold rise total futures trading proposals stockindex products currently pending commodity futures trading commission regulatory body isnt likely approve new stockindex proposals current turbulence eases stock market industry officials say dont think theres doubt impact approval stockindex proposals result stock markets wild gyrations midoctober robert wilmouth president national futures association said cftc officials said placing higher priority studying recent market events approving new contracts spokeswoman said commission doesnt stockindex proposals calendar review present,Not Relevant
ow know economy metropolitan washington gone hell handbasket las suspected onset recession year ago federal government new report shows continues rocksolid foundation supporting local economy far important support area economy according authors report released week greater washington research center strikingly different tune celebrated emergence metropolitan washington business center longer depended federal government face research center report reassuring enlightening helps explain things seemingly inexplicable factors underlying local economys relative strength sharp business downturn time effectively explodes myth local economy widely assumed recent years example federal presence washington significantly important years ago federal employment declined substantially proportion total jobs region reagan years metropolitan washington blossomed business center services sector replaced government principal employer economic growth fueled burgeoning private sector metropolitan washington conventional wisdom surprisingly substantial decline servicessector growth shaken confidence generally perceived servicesdriven economy psychological impact downturn worse general assumption government employment spending goods services longer provided safety net did short region longer recessionresistant according apostles gloom doom,Not Relevant
japan given clear response demands stimulate domestic economy yes maybe today example came news reports morning japanese government considering tax cuts later day prime minister ryutaro hashimoto backtracked slightly ambiguously urging caution tax cut issue japans chief government spokesman kanezo muraoka spoke saying japan pursue economic stimulus fiscal reform economists say goals contradictory government spend money stimulate japans economy quickly planning cut spending meet fiscal reform goals todays mixed signals just latest litany vague contradictory statements economic programs japanese officials weekends group seven finance ministers meeting london japan pressured boost economy example officials vigorously trying jawbone stock prices higher setting target nikkei stock index march date important thats end japanese banks fiscal years report dramatically lower values stock market holdings prices dont rise,Not Relevant
albert einstein reportedly called compound powerful force universe didnt live long experience ben bernanke week federal reserve chairman told world savers expect new normal nearzero rates mid compound concept todays early mid somethings remain essentially unfamiliar slightly older mr bernanke mission convince grandparents told household economics wrong grandmother grandfather children depression built successful drycleaning business inspiration fromno kiddinga wall street journal article built insurance brokerage saving hard work retired proverbial millionaires door spent money house boat clothes came secondhand shop grandma remained avid coupon clipper papa went assistedliving facility years family vacations seattle area heard lecture importance saving making money work coupon shopping run asked grandma didnt buy bulk father answered wouldnt want money tied toilet paper,Not Relevant
president herbert hoover warned night tax cuts bring new wave inflation endanger united states defensej communist horde whitehaired cldcr statesman called period selfdenial nation restore sound economy hoover heads administrations commission organization seeking means hoover page col told annual dinner meeting american society newspaper editors redink budget ended sharp reductions federal expenditures new tax cuts warned inflation said brought years deficitfinancing surest road disaster defense communist horde cure budget deficit pains taxes lessening effectiveness defense needed functions government period selfdegjal patience sure sun sets continuation produce darkness rising prices wages matter cheery economists say president charged pressure groups lobbying government expenditure abnormal levels,Not Relevant
world oilproducing countries expected raise prices barrel end summer deepen worldwide business recession add cents gallon price gasoline united states economists feel increase world oil prices post pone time upswing business place economists long felt recession triggered huge increase world oil prices year end arab oil cm bargo new price rise mean trouble world economy federal energy administrator frank zarb said interview underscores need conserve oil united states zarb sources confirmed world oil producers plan raise prices meet september libreville capital city gabon west africa sources said price increase barrel source executive major international oil company changing itsplanning accommodate increase world oil prices,Not Relevant
chinas inflation remained tepid january economists said countrys central bank little room ease monetary policy concerns growing debt overshadow slowing economic growth chinas consumerprice index rose yearoveryear data released national bureau statistics friday showed matching decembers pace economists expected slightly lower figure friday said januarys figure mild chinas cpi typically spikes lunar new year holiday fell end january year muted food prices helped overall inflation modest stronger chinese yuan helped push prices imported goods said adams economist usbased pnc financial services consumer inflation pick somewhat later year averaging according estimates jp morgan easily governments stated tolerance despite slowing economy tepid price rises central bank unlikely cut rates tone commitment slowing growth credit experts said,Not Relevant
closed doors federal reserves marble temple constitution avenue fervent debate underway week subject glance reflect minor differences opinion fed explicitly tell public level inflation wants achieve goal percent range comfort zone expressed central bankers recent years upper limit raised high percent close numbers sound implications american family substantial fed enforces low inflation goal vs slightly higher consider pair pants loaf bread cost decade assuming track overall inflation rate inflation runs modest percent year typical level late pair pants cost years loaf bread cost inflation running percent recently allowed creep percent year pants cost decade bread cost peoples paychecks buy future far retirement money people need thrown work achieve stated inflation goal outcomes influenced debate nations central bankers meetings yesterday today public access,Not Relevant
read article supreme court raising fee limit courtappointed attorneys capital cases jan share anger indignation vivian berger columbia law professor won increase believe anger somewhat misdirected law student georgetown university plans serve indigent clients graduate know dearth legal resources havenots addition fact pay incredibly low cases probably lower hour vivian berger received case funding limited lawyers like practice public defender service legal services agencies turned away inequity im really sure government best place seek change certainly vivian berger correct stating supreme court sends powerful message setting attorney fees cases paid government country recession proved quite manage finances surrounded new york washington hundreds thousands lawyers charging hour meet human abilities worth hour isnt better way spend kind money theory lawyers adhere standards professional responsibility quote abas model code professional responsibility ethical consideration lawyer regardless professional prominence professional workload time participate serving disadvantaged rendition free legal services unable pay reasonable fees continues obligation lawyer efforts individual lawyers meet need suspect lawyers country charging fees hour limited expertise criminal law need foreclose aid indigent clients firms establish legal defense funds hire associates year specialize criminal defense carry bulk firms legal aid obligation target current associates partners criminal law free additional training needed credit billable time efforts behalf indigents limit criminal law need area law firms,Not Relevant
washington federal deposit insurance corp postponed months increase premium banks thrifts pay deposit insurance said design requires weak banks pay higher premiums strong banks delay jan huge victory banks argued premium increase isnt necessary rebuild bankrupt bank insurance fund higher fees hurt bank profits cramp lending slow economic recovery members federal reserve board said wrong time large premium increase rep henry gonzalez texas chairman house banking committee charged deferral increases january provides politically attractive means reducing costs banks eliminating politically unattractive spectacle closing banks election year fdic chairman william taylor said announcement agency postponing premium increase restructuring insurance fees rise institutions probability failure current flat rate places unfair burden wellmanaged banks points banking industry making recent campaign premium increase onecent increase premium costs nations banks million annually fdic raised premiums july cents,Not Relevant
new york hightech initial public offerings presented evidence investors preference related internet shares claimsnetcom electroniccommerce company helps healthcare companies process transactions internet doubled trading day nasdaq stock market plx technology makes semiconductor devices software solid history earnings revenue growth impressive debut nasdaq investors appeared willing overlook fact claimsnetcom losing significant sums money barely generating revenue distressing said david menlow president ipo financial network millburn nj analysts said latest trend appears successful offerings internet companies posting losses hardly revenues plx priced million shares apiece projected sale price stock closed claimsnetcom priced million shares midrange estimated spread shares closed,Not Relevant
new york dollar weakened major rivals exception pound stung report showing surprisingly large trade deficit trade deficit reached record billion significant widening deficit billion implications country needs attract billion day fund current account deficit largely trade goods services foreign direct investment having tailed significantly relies largely foreign purchases stocks bonds fund deficit white house finding increasingly isolated court world opinion tough stance iraq global distaste risk rise making difficult worlds largest economy attract funding meet deficit financing needs late yesterday new york euro trading late tuesday dollar valued yen yen swiss franc dollar worth francs francs wednesday pound changing hands,Not Relevant
fed governor warsh speaks future economy heels feds halfpercentagepoint interestrate cut federal reserve governor kevin warsh speak state university new york albanys school business albany ny native address future economy financialmarket developments yom kippur lighten triplewitching volume,Not Relevant
labor department doubled scope attack hard core unemployment yesterday announcing nearly million worth programs aid persons cities rural areas washington areas included program secretary labor willard wirtz called landmark national effort designed help hardest employment cases person person basis assistance includes orientation personal counselling referral jobs training programs schools combination department said counsellors follow progress praticipating jobs federal funds help provide supporting services medical dental care legal help child care working mothers wirtz said program designed prepare work persons able jobs,Not Relevant
clinton did best look attentive economic summit yesterday really understand going presidentelect needed earphones instant translation make sense economic tower babble harsh theme missing countrys mess mr clinton plans opening twoday conference mr clinton dusted campaign stump speech prudent conclave people going giant bull session clinton camp thought dumb idea start reassuring leastawful solution make event kind economic oprah designees sides clinton coalition explain feel economy economist allen sinai supports cut capital gains tax communing mit keynesian robert solow wants raise virtually tax known man david osborne reinventing government author gets schmooze ken geiger teachers unions think public schools dropout rates deserve money theyll mind meld assorted smallbusiness owners trendy folk neoprep clothier crew supposed create sorts highwage jobs mingle jessica tuchman mathews saddle owners new environmental rules cost jobs favorite summit list admit chief wilma mankiller representing cherokee nation hope feminist economic priority view mr clinton asking fact economic crisis economy expanding slowly wed like shortterm stimulus counterproductive economic emergency japan germany recession longterm structural problems far beating brains japan particular soon asking clinton administration financial help,Not Relevant
computer industry considerably leaner year worst slump appears poised modest comeback unlike past rebounds highly volatile business promises uneven prompted cost cutting instead rejuvenated sales gone huge annual sales increases led companies overbuild capacity amid expectations continued heavy growth major players including digital equipment corp ncr corp apple computer reporting improved earnings predicting later year salad days years blood bath led fundamental changes reflected balance sheets thousands workers fired plants closed inventories slashed result computer makers adjustments better able profit sales grow slowly reliance profit margins instead growth prove crucial analysts increase computer sales far roughly gain sales gain industrys darkest days far variously estimated improved margins boost profits analysts argue sustained industrywide recovery wont occur significant upturn sales recession electronics selfinduced economyinduced says mark boyer portfolio manager fidelity investments nearly million hightechnology fund mr boyer like analysts notes industrys downturn came economy robust culprit analysts agree industrys bad planning overcapacity,Not Relevant
fed chairman alan greenspan told house small business committee sees signs improving economy finally beginning break grip credit crunch stifled business lending past years soon declare victory pledged federal regulators continue doing ease regulatory burdens bankers complained big problem chevy chase savings bank established million fund promote home ownership low moderateincome residents washington area thrift use money offer mortgage loans market rates bf saul mortgage subsidiary mortgage rates fell week thirtyyear fixedrate mortgages averaged percent percent week federal home loan mortgage corp said oneyear adjustable rate mortgages average initial rate percent percent week sales existing homes tumbled percent february second monthly decline row national association realtors said seasonally adjusted annual rate february million units million pace january lee iacocca received nearly million compensation chrysler year million cashing old stock options said filing sec million rivaled iacoccas biggest annual compensation package received million cash stock proceeds,Relevant
washington bush administration drafted sweeping plans remake iraqs economy image hoping establish freemarket economy iraq following fall saddam hussein calling privatization stateowned industries parts oil sector forming stock market complete electronic trading fundamental tax reform execution plan expected complicated possibly contentious fall largely private american contractors working alongside smaller team officials initial plans laid confidential page contracting document titled moving iraqi economy recovery sustainable growth consulting work valued million year agency international development plans award work bearingpoint virginiabased consulting firm known previously kpmg consulting aid official said bearingpoint received similar million job economic work afghanistan approached solesource bidder aid plans open larger share work including privatization smallenterprise development limited pool competitors likely include booz allen hamilton deloitte touche tohmatsu international business machines corps recently acquired pricewaterhousecoopers consulting unit unlike construction companies won contracts bearingpoint political contributions party past years aid criticized congress secretive way awarded iraq reconstruction contracts past months aid officials said contracts awarded expedited rules launch work quickly possible,Not Relevant
cola creeping percentage unionized workers covered costoflivingadjustment clauses declined recent years rising inflation heats whats observers expect years higher inflation rate cola clauses bargaining table existing cola clauses starting worth labor contracts generally consumer price index going topic settlements workers like compensation addition wages says fehmida sleemi economist bureau labor statistics higher inflation means bigger cola payouts especially cases payouts begin inflation hits certain level year payouts costofliving clauses overall union wage increases compared payouts year figure likely rise past years typical cola clause provided onecentanhour increase increase cpi yielded total hour years assuming inflation rises average year cola clause yield hour calculations based changes cpi uses base figure stood end,Not Relevant
stymied concerns rates earnings investors pushed stock prices lower today focusing technology issues latest blow hightech sector merrill lynchs downgrading fiberoptic industry seen solid performer industry investors shaken renewed prospect higher rates cut corporate earnings stock prices fluctuated narrow range day market sought direction late afternoon investors path downward nasdaq composite index fell points close standard poors stock index according preliminary calculations indexes large representation hightech stocks dow jones industrial average finished youre seeing lack deep conviction bulls said ronald hill investment strategist brown brothers harriman market driven news day,Relevant
instead big package aid country congress giving russian president boris yeltsin lesson mixed blessings legislative democracy american style yeltsin mounts podium house chamber today russian leader address joint meeting congress greeted applause historic moment represents yeltsin ask friendly people balking passing legislation sought president bush months ago authorize billion increase commitment international monetary fund steps aid republics soviet union answer rule famous house speaker thomas tip oneill jr dmass politics local global politics especially deals politically touchy issue foreign aid yeltsins bid help russia makes difficult transition statecontrolled market economy came awkward time coinciding election campaigns lingering recession severe budget constraints mounting pressures spending ease unemployment urban tensions,Not Relevant
air hyperbole invented statistics insults guys mother congress gearing debate nafta deep helpful tune demagoguery listen leveler heads say central issue free trade level head ronald reagan discusses nafta nearby related article tear trade wall wsj sept wed like talk adam smith david ricardo great economists laid groundwork understanding wests spectacular rise prosperity mr ricardo jewish stockbroker married quaker fortune stock market retired young think economics mr smith author wealth nations needs introduction messrs smith ricardo sketched idea years later remains article faith economists idea called comparative advantage says let specialize production good trade fruits labor consider joe sixpack makes living fixing cars money earns pays people grow food assemble refrigerator program gameboy advise mr sixpack knock early auto shop grow corn enjoy fixing cars comparative advantage notice doesnt matter mr sixpack gameboy programmed japan frijoles grown mexican adam smith way foreign country supply commodity cheaper make better buy produce industry employed way advantage,Not Relevant
new york oct stock market riding rumors new dollarrescue plan racked broad gain heavy trading today reached highest level year dow jones average industrials flirted briefly level midafternoon closing day week new york stock exchange volume reached million shares second highest total surpassed millionshare day weeks nationwide turnover nyselisted issues including trades stocks regional exchanges overthecounter market came million shares friday price gold fell sharply early trading friday continuing slide past days rebounded recover early losses,Not Relevant
washington nations merchandise trade deficit calculated balanceofpayments basis narrowed quarter improvement restrained rising import prices government figures quarterly gap stood billion compared revised billion fourth quarter previously department fourth quarter deficit billion value imports increased billion latest quarter rising billion period firstquarter figures reflected drop volume increase prices department said reports imports grow little prices quite bit said david hartman senior economist data resources lexington mass slow improvement forseen looks like target imports auto parts japan mexico grew strongly increases included building materials textile products capital goods aircraft imports petroleum related products rose billion increasing billion fourth quarter volume oil shipments fell million barrels day million average price barrel rose,Relevant
paris months foreignexchange market squarely focused huge trade budget deficits weakening dollar possibility dollar crisis money managers beginning examine highflying euros soft underbelly isnt appealing bridgewater associates westport conn institutional bond currency manager worlds biggest institutional hedgefund managers just billion management firm managers longtime dollar bears short euro position thats big short position dollar major developed countries nation euro zone weakest economy lowest rates strongest currency highest probabilities significant capital outflow says bob prince bridgewaters cochief investment officer shorting dollar euro bridgewater long swiss franc pound sterling swedish krona particular like yen euro says mr prince bridgewater forecasts euro little changed dollar months firm sees euro roughly lower yen littlenoticed decline euro fallen yen yen late december twoday shindig week morgan stanley hosts annually clients remarkably strong sense dollar surprise upside european currencies euro decline yen asian currencies says stephen jen firms global head currency research suspects outlook largely reflects investors reaction dollars newyears rally seen euro retreat currency dec,Not Relevant
